logger,date,temp,Temp.Out,Out.Hum,Wind.Speed,Heat.Index,Rain,Solar.Rad.,Area,Humidity.sensor,Floor,Floor.on.top,Roof.structure,Wall.material,Fan,Evaporative.cooler,Flowing.ventilation,LCZ
X10706887,15/04/16,34.9,39.6,39,1.8,38.1,0,897,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,15/04/16,40.6,39.6,39,1.8,38.1,0,897,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,15/04/16,38.8,39.6,39,1.8,38.1,0,897,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,15/04/16,33.2,39.6,39,1.8,38.1,0,897,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,15/04/16,,39.6,39,1.8,38.1,0,897,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,15/04/16,45.1,39.6,39,1.8,38.1,0,897,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,15/04/16,34.8,39.6,39,1.8,38.1,0,897,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,15/04/16,36.9,39.6,39,1.8,38.1,0,897,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,15/04/16,,39.6,39,1.8,38.1,0,897,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,15/04/16,35.7,39.6,39,1.8,38.1,0,897,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,15/04/16,40.8,39.6,39,1.8,38.1,0,897,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,15/04/16,32.7,39.6,39,1.8,38.1,0,897,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,15/04/16,40.4,39.6,39,1.8,38.1,0,897,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,15/04/16,,39.6,39,1.8,38.1,0,897,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,15/04/16,33.1,39.6,39,1.8,38.1,0,897,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,15/04/16,38.9,39.6,39,1.8,38.1,0,897,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,16/04/16,33.5,41.3,37,1.3,39.9,0,893,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,16/04/16,33.8,41.3,37,1.3,39.9,0,893,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,16/04/16,35.6,41.3,37,1.3,39.9,0,893,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,16/04/16,36.2,41.3,37,1.3,39.9,0,893,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,16/04/16,,41.3,37,1.3,39.9,0,893,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,16/04/16,38.4,41.3,37,1.3,39.9,0,893,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,16/04/16,36.7,41.3,37,1.3,39.9,0,893,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,16/04/16,47.9,41.3,37,1.3,39.9,0,893,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,16/04/16,,41.3,37,1.3,39.9,0,893,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,16/04/16,38.5,41.3,37,1.3,39.9,0,893,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,16/04/16,30.6,41.3,37,1.3,39.9,0,893,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,16/04/16,35.6,41.3,37,1.3,39.9,0,893,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,16/04/16,36.8,41.3,37,1.3,39.9,0,893,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,16/04/16,38.7,41.3,37,1.3,39.9,0,893,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,16/04/16,40.1,41.3,37,1.3,39.9,0,893,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,16/04/16,33.4,41.3,37,1.3,39.9,0,893,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,16/04/16,34.8,41.3,37,1.3,39.9,0,893,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,16/04/16,40.3,41.3,37,1.3,39.9,0,893,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,16/04/16,37.9,41.3,37,1.3,39.9,0,893,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,16/04/16,35,41.3,37,1.3,39.9,0,893,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,16/04/16,39,41.3,37,1.3,39.9,0,893,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,16/04/16,37.5,41.3,37,1.3,39.9,0,893,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,16/04/16,37.3,41.3,37,1.3,39.9,0,893,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,16/04/16,42.7,41.3,37,1.3,39.9,0,893,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,16/04/16,33.6,41.3,37,1.3,39.9,0,893,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,16/04/16,44.1,41.3,37,1.3,39.9,0,893,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,16/04/16,33,41.3,37,1.3,39.9,0,893,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,16/04/16,33.7,41.3,37,1.3,39.9,0,893,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,16/04/16,34.1,41.3,37,1.3,39.9,0,893,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,16/04/16,,41.3,37,1.3,39.9,0,893,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,16/04/16,30.9,41.3,37,1.3,39.9,0,893,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,16/04/16,40.9,41.3,37,1.3,39.9,0,893,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,16/04/16,33.1,41.3,37,1.3,39.9,0,893,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,16/04/16,41.8,41.3,37,1.3,39.9,0,893,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,16/04/16,35.3,41.3,37,1.3,39.9,0,893,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,16/04/16,,41.3,37,1.3,39.9,0,893,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,16/04/16,34.2,41.3,37,1.3,39.9,0,893,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,16/04/16,,41.3,37,1.3,39.9,0,893,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,16/04/16,32.7,41.3,37,1.3,39.9,0,893,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,16/04/16,36,41.3,37,1.3,39.9,0,893,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,16/04/16,34.5,41.3,37,1.3,39.9,0,893,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,16/04/16,42.5,41.3,37,1.3,39.9,0,893,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,16/04/16,39,41.3,37,1.3,39.9,0,893,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,16/04/16,33.8,41.3,37,1.3,39.9,0,893,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,16/04/16,37.8,41.3,37,1.3,39.9,0,893,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,16/04/16,45.3,41.3,37,1.3,39.9,0,893,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,16/04/16,34.6,41.3,37,1.3,39.9,0,893,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,16/04/16,38.4,41.3,37,1.3,39.9,0,893,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,16/04/16,,41.3,37,1.3,39.9,0,893,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,16/04/16,37.7,41.3,37,1.3,39.9,0,893,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,16/04/16,42.8,41.3,37,1.3,39.9,0,893,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,16/04/16,35.1,41.3,37,1.3,39.9,0,893,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,16/04/16,41.8,41.3,37,1.3,39.9,0,893,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,16/04/16,,41.3,37,1.3,39.9,0,893,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,16/04/16,33.7,41.3,37,1.3,39.9,0,893,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,16/04/16,40.1,41.3,37,1.3,39.9,0,893,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,17/04/16,33.1,39.6,33,0.9,38.7,0,796,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,17/04/16,33,39.6,33,0.9,38.7,0,796,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,17/04/16,36.2,39.6,33,0.9,38.7,0,796,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,17/04/16,36.5,39.6,33,0.9,38.7,0,796,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,17/04/16,,39.6,33,0.9,38.7,0,796,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,17/04/16,38,39.6,33,0.9,38.7,0,796,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,17/04/16,36.1,39.6,33,0.9,38.7,0,796,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,17/04/16,47.1,39.6,33,0.9,38.7,0,796,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,17/04/16,,39.6,33,0.9,38.7,0,796,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,17/04/16,37.7,39.6,33,0.9,38.7,0,796,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,17/04/16,31,39.6,33,0.9,38.7,0,796,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,17/04/16,35.3,39.6,33,0.9,38.7,0,796,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,17/04/16,36.8,39.6,33,0.9,38.7,0,796,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,17/04/16,37.8,39.6,33,0.9,38.7,0,796,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,17/04/16,38.2,39.6,33,0.9,38.7,0,796,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,17/04/16,33.6,39.6,33,0.9,38.7,0,796,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,17/04/16,35.5,39.6,33,0.9,38.7,0,796,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,17/04/16,39.4,39.6,33,0.9,38.7,0,796,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,17/04/16,39,39.6,33,0.9,38.7,0,796,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,17/04/16,35,39.6,33,0.9,38.7,0,796,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,17/04/16,38.6,39.6,33,0.9,38.7,0,796,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,17/04/16,35.5,39.6,33,0.9,38.7,0,796,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,17/04/16,36.9,39.6,33,0.9,38.7,0,796,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,17/04/16,42.1,39.6,33,0.9,38.7,0,796,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,17/04/16,33.6,39.6,33,0.9,38.7,0,796,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,17/04/16,41.9,39.6,33,0.9,38.7,0,796,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,17/04/16,32.9,39.6,33,0.9,38.7,0,796,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,17/04/16,33.9,39.6,33,0.9,38.7,0,796,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,17/04/16,33.7,39.6,33,0.9,38.7,0,796,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,17/04/16,,39.6,33,0.9,38.7,0,796,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,17/04/16,31,39.6,33,0.9,38.7,0,796,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,17/04/16,39.3,39.6,33,0.9,38.7,0,796,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,17/04/16,33,39.6,33,0.9,38.7,0,796,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,17/04/16,40.8,39.6,33,0.9,38.7,0,796,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,17/04/16,35.6,39.6,33,0.9,38.7,0,796,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,17/04/16,,39.6,33,0.9,38.7,0,796,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,17/04/16,33.5,39.6,33,0.9,38.7,0,796,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,17/04/16,,39.6,33,0.9,38.7,0,796,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,17/04/16,32.5,39.6,33,0.9,38.7,0,796,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,17/04/16,35.8,39.6,33,0.9,38.7,0,796,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,17/04/16,34.4,39.6,33,0.9,38.7,0,796,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,17/04/16,41.6,39.6,33,0.9,38.7,0,796,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,17/04/16,40.1,39.6,33,0.9,38.7,0,796,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,17/04/16,33.6,39.6,33,0.9,38.7,0,796,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,17/04/16,37.4,39.6,33,0.9,38.7,0,796,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,17/04/16,40.8,39.6,33,0.9,38.7,0,796,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,17/04/16,34.8,39.6,33,0.9,38.7,0,796,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,17/04/16,37.5,39.6,33,0.9,38.7,0,796,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,17/04/16,,39.6,33,0.9,38.7,0,796,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,17/04/16,36.3,39.6,33,0.9,38.7,0,796,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,17/04/16,41,39.6,33,0.9,38.7,0,796,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,17/04/16,34.1,39.6,33,0.9,38.7,0,796,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,17/04/16,40.6,39.6,33,0.9,38.7,0,796,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,17/04/16,,39.6,33,0.9,38.7,0,796,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,17/04/16,33.5,39.6,33,0.9,38.7,0,796,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,17/04/16,39.7,39.6,33,0.9,38.7,0,796,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,18/04/16,34.7,39.3,46,0.9,39.6,0,859,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,18/04/16,32.8,39.3,46,0.9,39.6,0,859,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,18/04/16,34.7,39.3,46,0.9,39.6,0,859,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,18/04/16,36.2,39.3,46,0.9,39.6,0,859,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,18/04/16,,39.3,46,0.9,39.6,0,859,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,18/04/16,38.1,39.3,46,0.9,39.6,0,859,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,18/04/16,36.1,39.3,46,0.9,39.6,0,859,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,18/04/16,47.6,39.3,46,0.9,39.6,0,859,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,18/04/16,,39.3,46,0.9,39.6,0,859,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,18/04/16,38.3,39.3,46,0.9,39.6,0,859,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,18/04/16,31.8,39.3,46,0.9,39.6,0,859,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,18/04/16,35.8,39.3,46,0.9,39.6,0,859,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,18/04/16,36.8,39.3,46,0.9,39.6,0,859,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,18/04/16,38.8,39.3,46,0.9,39.6,0,859,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,18/04/16,39.4,39.3,46,0.9,39.6,0,859,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,18/04/16,33.3,39.3,46,0.9,39.6,0,859,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,18/04/16,35.6,39.3,46,0.9,39.6,0,859,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,18/04/16,40.7,39.3,46,0.9,39.6,0,859,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,18/04/16,37.7,39.3,46,0.9,39.6,0,859,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,18/04/16,33.8,39.3,46,0.9,39.6,0,859,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,18/04/16,39,39.3,46,0.9,39.6,0,859,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,18/04/16,36.1,39.3,46,0.9,39.6,0,859,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,18/04/16,37.2,39.3,46,0.9,39.6,0,859,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,18/04/16,43.4,39.3,46,0.9,39.6,0,859,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,18/04/16,34.9,39.3,46,0.9,39.6,0,859,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,18/04/16,43.7,39.3,46,0.9,39.6,0,859,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,18/04/16,34.1,39.3,46,0.9,39.6,0,859,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,18/04/16,32.5,39.3,46,0.9,39.6,0,859,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,18/04/16,33.6,39.3,46,0.9,39.6,0,859,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,18/04/16,,39.3,46,0.9,39.6,0,859,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,18/04/16,30.7,39.3,46,0.9,39.6,0,859,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,18/04/16,38.1,39.3,46,0.9,39.6,0,859,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,18/04/16,33.1,39.3,46,0.9,39.6,0,859,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,18/04/16,42.2,39.3,46,0.9,39.6,0,859,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,18/04/16,36.3,39.3,46,0.9,39.6,0,859,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,18/04/16,,39.3,46,0.9,39.6,0,859,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,18/04/16,33.6,39.3,46,0.9,39.6,0,859,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,18/04/16,,39.3,46,0.9,39.6,0,859,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,18/04/16,33.1,39.3,46,0.9,39.6,0,859,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,18/04/16,35.7,39.3,46,0.9,39.6,0,859,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,18/04/16,34.8,39.3,46,0.9,39.6,0,859,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,18/04/16,41.5,39.3,46,0.9,39.6,0,859,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,18/04/16,38,39.3,46,0.9,39.6,0,859,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,18/04/16,33.5,39.3,46,0.9,39.6,0,859,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,18/04/16,37.8,39.3,46,0.9,39.6,0,859,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,18/04/16,42.5,39.3,46,0.9,39.6,0,859,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,18/04/16,34.9,39.3,46,0.9,39.6,0,859,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,18/04/16,38.2,39.3,46,0.9,39.6,0,859,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,18/04/16,,39.3,46,0.9,39.6,0,859,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,18/04/16,36.7,39.3,46,0.9,39.6,0,859,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,18/04/16,41.5,39.3,46,0.9,39.6,0,859,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,18/04/16,33.1,39.3,46,0.9,39.6,0,859,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,18/04/16,40.6,39.3,46,0.9,39.6,0,859,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,18/04/16,,39.3,46,0.9,39.6,0,859,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,18/04/16,33.1,39.3,46,0.9,39.6,0,859,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,18/04/16,40.9,39.3,46,0.9,39.6,0,859,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,19/04/16,33.5,39.9,50,0.9,38.8,0,776,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,19/04/16,33.2,39.9,50,0.9,38.8,0,776,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,19/04/16,34.9,39.9,50,0.9,38.8,0,776,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,19/04/16,35.8,39.9,50,0.9,38.8,0,776,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,19/04/16,,39.9,50,0.9,38.8,0,776,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,19/04/16,37.1,39.9,50,0.9,38.8,0,776,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,19/04/16,35.6,39.9,50,0.9,38.8,0,776,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,19/04/16,45.9,39.9,50,0.9,38.8,0,776,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,19/04/16,,39.9,50,0.9,38.8,0,776,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,19/04/16,37.6,39.9,50,0.9,38.8,0,776,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,19/04/16,31.5,39.9,50,0.9,38.8,0,776,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,19/04/16,34.6,39.9,50,0.9,38.8,0,776,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,19/04/16,36.4,39.9,50,0.9,38.8,0,776,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,19/04/16,37.6,39.9,50,0.9,38.8,0,776,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,19/04/16,38.7,39.9,50,0.9,38.8,0,776,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,19/04/16,33.5,39.9,50,0.9,38.8,0,776,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,19/04/16,35.3,39.9,50,0.9,38.8,0,776,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,19/04/16,39.8,39.9,50,0.9,38.8,0,776,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,19/04/16,39.8,39.9,50,0.9,38.8,0,776,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,19/04/16,34.4,39.9,50,0.9,38.8,0,776,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,19/04/16,37.8,39.9,50,0.9,38.8,0,776,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,19/04/16,33.8,39.9,50,0.9,38.8,0,776,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,19/04/16,36.8,39.9,50,0.9,38.8,0,776,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,19/04/16,42,39.9,50,0.9,38.8,0,776,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,19/04/16,34.2,39.9,50,0.9,38.8,0,776,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
